"Site","DateTime","AbsolutePressure","WaterLevel"
665,2021-05-17 15:00:00,NA,NA
666,2021-05-17 15:15:00,NA,NA
667,2021-05-17 15:30:00,NA,NA
668,2021-05-17 15:45:00,NA,NA
669,2021-05-17 16:00:00,NA,NA
670,2021-05-17 16:15:00,NA,NA
671,2021-05-17 16:30:00,NA,NA
672,2021-05-17 16:45:00,NA,NA
673,2021-05-17 17:00:00,NA,NA
674,2021-05-17 17:15:00,NA,NA
675,2021-05-17 17:30:00,NA,NA
676,2021-05-17 17:45:00,NA,NA
677,2021-05-17 18:00:00,NA,NA
678,2021-05-17 18:15:00,NA,NA
679,2021-05-17 18:30:00,NA,NA
680,2021-05-17 18:45:00,NA,NA
681,2021-05-17 19:00:00,NA,NA
682,2021-05-17 19:15:00,NA,NA
683,2021-05-17 19:30:00,NA,NA
684,2021-05-17 19:45:00,NA,NA
685,2021-05-17 20:00:00,NA,NA
686,2021-05-17 20:15:00,NA,NA
687,2021-05-17 20:30:00,NA,NA
688,2021-05-17 20:45:00,NA,NA
689,2021-05-17 21:00:00,NA,NA
690,2021-05-17 21:15:00,NA,NA
691,2021-05-17 21:30:00,NA,NA
692,2021-05-17 21:45:00,NA,NA
693,2021-05-17 22:00:00,NA,NA
694,2021-05-17 22:15:00,NA,NA
695,2021-05-17 22:30:00,NA,NA
696,2021-05-17 22:45:00,NA,NA
697,2021-05-17 23:00:00,NA,NA
698,2021-05-17 23:15:00,NA,NA
699,2021-05-17 23:30:00,NA,NA
700,2021-05-17 23:45:00,NA,NA
701,2021-05-18 00:00:00,NA,NA
702,2021-05-18 00:15:00,NA,NA
703,2021-05-18 00:30:00,NA,NA
704,2021-05-18 00:45:00,NA,NA
705,2021-05-18 01:00:00,NA,NA
706,2021-05-18 01:15:00,NA,NA
707,2021-05-18 01:30:00,NA,NA
708,2021-05-18 01:45:00,NA,NA
709,2021-05-18 02:00:00,NA,NA
710,2021-05-18 02:15:00,NA,NA
711,2021-05-18 02:30:00,NA,NA
712,2021-05-18 02:45:00,NA,NA
713,2021-05-18 03:00:00,NA,NA
714,2021-05-18 03:15:00,NA,NA
715,2021-05-18 03:30:00,NA,NA
716,2021-05-18 03:45:00,NA,NA
717,2021-05-18 04:00:00,NA,NA
718,2021-05-18 04:15:00,NA,NA
719,2021-05-18 04:30:00,NA,NA
720,2021-05-18 04:45:00,NA,NA
721,2021-05-18 05:00:00,NA,NA
722,2021-05-18 05:15:00,NA,NA
723,2021-05-18 05:30:00,NA,NA
724,2021-05-18 05:45:00,NA,NA
725,2021-05-18 06:00:00,NA,NA
726,2021-05-18 06:15:00,NA,NA
727,2021-05-18 06:30:00,NA,NA
728,2021-05-18 06:45:00,NA,NA
729,2021-05-18 07:00:00,NA,NA
730,2021-05-18 07:15:00,NA,NA
731,2021-05-18 07:30:00,NA,NA
732,2021-05-18 07:45:00,NA,NA
733,2021-05-18 08:00:00,NA,NA
734,2021-05-18 08:15:00,NA,NA
735,2021-05-18 08:30:00,NA,NA
736,2021-05-18 08:45:00,NA,NA
737,2021-05-18 09:00:00,NA,NA
738,2021-05-18 09:15:00,NA,NA
739,2021-05-18 09:30:00,NA,NA
740,2021-05-18 09:45:00,NA,NA
741,2021-05-18 10:00:00,NA,NA
742,2021-05-18 10:15:00,NA,NA
743,2021-05-18 10:30:00,NA,NA
744,2021-05-18 10:45:00,NA,NA
745,2021-05-18 11:00:00,NA,NA
746,2021-05-18 11:15:00,NA,NA
747,2021-05-18 11:30:00,NA,NA
748,2021-05-18 11:45:00,NA,NA
749,2021-05-18 12:00:00,NA,NA
750,2021-05-18 12:15:00,NA,NA
751,2021-05-18 12:30:00,NA,NA
752,2021-05-18 12:45:00,NA,NA
753,2021-05-18 13:00:00,NA,NA
754,2021-05-18 13:15:00,NA,NA
755,2021-05-18 13:30:00,NA,NA
756,2021-05-18 13:45:00,NA,NA
757,2021-05-18 14:00:00,NA,NA
758,2021-05-18 14:15:00,NA,NA
759,2021-05-18 14:30:00,NA,NA
760,2021-05-18 14:45:00,NA,NA
761,2021-05-18 15:00:00,NA,NA
762,2021-05-18 15:15:00,NA,NA
763,2021-05-18 15:30:00,NA,NA
764,2021-05-18 15:45:00,NA,NA
765,2021-05-18 16:00:00,NA,NA
766,2021-05-18 16:15:00,NA,NA
767,2021-05-18 16:30:00,NA,NA
768,2021-05-18 16:45:00,NA,NA
769,2021-05-18 17:00:00,NA,NA
770,2021-05-18 17:15:00,NA,NA
771,2021-05-18 17:30:00,NA,NA
772,2021-05-18 17:45:00,NA,NA
773,2021-05-18 18:00:00,NA,NA
774,2021-05-18 18:15:00,NA,NA
775,2021-05-18 18:30:00,NA,NA
776,2021-05-18 18:45:00,NA,NA
777,2021-05-18 19:00:00,NA,NA
778,2021-05-18 19:15:00,NA,NA
779,2021-05-18 19:30:00,NA,NA
780,2021-05-18 19:45:00,NA,NA
781,2021-05-18 20:00:00,NA,NA
782,2021-05-18 20:15:00,NA,NA
783,2021-05-18 20:30:00,NA,NA
784,2021-05-18 20:45:00,NA,NA
785,2021-05-18 21:00:00,NA,NA
786,2021-05-18 21:15:00,NA,NA
787,2021-05-18 21:30:00,NA,NA
788,2021-05-18 21:45:00,NA,NA
789,2021-05-18 22:00:00,NA,NA
790,2021-05-18 22:15:00,NA,NA
791,2021-05-18 22:30:00,NA,NA
792,2021-05-18 22:45:00,NA,NA
793,2021-05-18 23:00:00,NA,NA
794,2021-05-18 23:15:00,NA,NA
795,2021-05-18 23:30:00,NA,NA
796,2021-05-18 23:45:00,NA,NA
797,2021-05-19 00:00:00,NA,NA
798,2021-05-19 00:15:00,NA,NA
799,2021-05-19 00:30:00,NA,NA
800,2021-05-19 00:45:00,NA,NA
801,2021-05-19 01:00:00,NA,NA
802,2021-05-19 01:15:00,NA,NA
803,2021-05-19 01:30:00,NA,NA
804,2021-05-19 01:45:00,NA,NA
805,2021-05-19 02:00:00,NA,NA
806,2021-05-19 02:15:00,NA,NA
807,2021-05-19 02:30:00,NA,NA
808,2021-05-19 02:45:00,NA,NA
809,2021-05-19 03:00:00,NA,NA
810,2021-05-19 03:15:00,NA,NA
811,2021-05-19 03:30:00,NA,NA
812,2021-05-19 03:45:00,NA,NA
813,2021-05-19 04:00:00,NA,NA
814,2021-05-19 04:15:00,NA,NA
815,2021-05-19 04:30:00,NA,NA
816,2021-05-19 04:45:00,NA,NA
817,2021-05-19 05:00:00,NA,NA
818,2021-05-19 05:15:00,NA,NA
819,2021-05-19 05:30:00,NA,NA
820,2021-05-19 05:45:00,NA,NA
821,2021-05-19 06:00:00,NA,NA
822,2021-05-19 06:15:00,NA,NA
823,2021-05-19 06:30:00,NA,NA
824,2021-05-19 06:45:00,NA,NA
825,2021-05-19 07:00:00,NA,NA
826,2021-05-19 07:15:00,NA,NA
827,2021-05-19 07:30:00,NA,NA
828,2021-05-19 07:45:00,NA,NA
829,2021-05-19 08:00:00,NA,NA
830,2021-05-19 08:15:00,NA,NA
831,2021-05-19 08:30:00,NA,NA
832,2021-05-19 08:45:00,NA,NA
833,2021-05-19 09:00:00,NA,NA
834,2021-05-19 09:15:00,NA,NA
835,2021-05-19 09:30:00,NA,NA
836,2021-05-19 09:45:00,NA,NA
837,2021-05-19 10:00:00,NA,NA
838,2021-05-19 10:15:00,NA,NA
839,2021-05-19 10:30:00,NA,NA
840,2021-05-19 10:45:00,NA,NA
841,2021-05-19 11:00:00,NA,NA
842,2021-05-19 11:15:00,NA,NA
843,2021-05-19 11:30:00,NA,NA
844,2021-05-19 11:45:00,NA,NA
845,2021-05-19 12:00:00,NA,NA
846,2021-05-19 12:15:00,NA,NA
847,2021-05-19 12:30:00,NA,NA
848,2021-05-19 12:45:00,NA,NA
849,2021-05-19 13:00:00,NA,NA
850,2021-05-19 13:15:00,NA,NA
851,2021-05-19 13:30:00,NA,NA
852,2021-05-19 13:45:00,NA,NA
853,2021-05-19 14:00:00,NA,NA
854,2021-05-19 14:15:00,NA,NA
855,2021-05-19 14:30:00,NA,NA
856,2021-05-19 14:45:00,NA,NA
857,2021-05-19 15:00:00,NA,NA
858,2021-05-19 15:15:00,NA,NA
859,2021-05-19 15:30:00,NA,NA
860,2021-05-19 15:45:00,NA,NA
861,2021-05-19 16:00:00,NA,NA
862,2021-05-19 16:15:00,NA,NA
863,2021-05-19 16:30:00,NA,NA
864,2021-05-19 16:45:00,NA,NA
865,2021-05-19 17:00:00,NA,NA
866,2021-05-19 17:15:00,NA,NA
867,2021-05-19 17:30:00,NA,NA
868,2021-05-19 17:45:00,NA,NA
869,2021-05-19 18:00:00,NA,NA
870,2021-05-19 18:15:00,NA,NA
871,2021-05-19 18:30:00,NA,NA
872,2021-05-19 18:45:00,NA,NA
873,2021-05-19 19:00:00,NA,NA
874,2021-05-19 19:15:00,NA,NA
875,2021-05-19 19:30:00,NA,NA
876,2021-05-19 19:45:00,NA,NA
877,2021-05-19 20:00:00,NA,NA
878,2021-05-19 20:15:00,NA,NA
879,2021-05-19 20:30:00,NA,NA
880,2021-05-19 20:45:00,NA,NA
881,2021-05-19 21:00:00,NA,NA
882,2021-05-19 21:15:00,NA,NA
883,2021-05-19 21:30:00,NA,NA
884,2021-05-19 21:45:00,NA,NA
885,2021-05-19 22:00:00,NA,NA
886,2021-05-19 22:15:00,NA,NA
887,2021-05-19 22:30:00,NA,NA
888,2021-05-19 22:45:00,NA,NA
889,2021-05-19 23:00:00,NA,NA
890,2021-05-19 23:15:00,NA,NA
891,2021-05-19 23:30:00,NA,NA
892,2021-05-19 23:45:00,NA,NA
893,2021-05-20 00:00:00,NA,NA
894,2021-05-20 00:15:00,NA,NA
895,2021-05-20 00:30:00,NA,NA
896,2021-05-20 00:45:00,NA,NA
897,2021-05-20 01:00:00,NA,NA
898,2021-05-20 01:15:00,NA,NA
899,2021-05-20 01:30:00,NA,NA
900,2021-05-20 01:45:00,NA,NA
901,2021-05-20 02:00:00,NA,NA
902,2021-05-20 02:15:00,NA,NA
903,2021-05-20 02:30:00,NA,NA
904,2021-05-20 02:45:00,NA,NA
905,2021-05-20 03:00:00,NA,NA
906,2021-05-20 03:15:00,NA,NA
907,2021-05-20 03:30:00,NA,NA
908,2021-05-20 03:45:00,NA,NA
909,2021-05-20 04:00:00,NA,NA
910,2021-05-20 04:15:00,NA,NA
911,2021-05-20 04:30:00,NA,NA
912,2021-05-20 04:45:00,NA,NA
913,2021-05-20 05:00:00,NA,NA
914,2021-05-20 05:15:00,NA,NA
915,2021-05-20 05:30:00,NA,NA
916,2021-05-20 05:45:00,NA,NA
917,2021-05-20 06:00:00,NA,NA
918,2021-05-20 06:15:00,NA,NA
919,2021-05-20 06:30:00,NA,NA
920,2021-05-20 06:45:00,NA,NA
921,2021-05-20 07:00:00,NA,NA
922,2021-05-20 07:15:00,NA,NA
923,2021-05-20 07:30:00,NA,NA
924,2021-05-20 07:45:00,NA,NA
925,2021-05-20 08:00:00,NA,NA
926,2021-05-20 08:15:00,NA,NA
927,2021-05-20 08:30:00,NA,NA
928,2021-05-20 08:45:00,NA,NA
929,2021-05-20 09:00:00,NA,NA
930,2021-05-20 09:15:00,NA,NA
931,2021-05-20 09:30:00,NA,NA
932,2021-05-20 09:45:00,NA,NA
933,2021-05-20 10:00:00,NA,NA
934,2021-05-20 10:15:00,NA,NA
935,2021-05-20 10:30:00,NA,NA
936,2021-05-20 10:45:00,NA,NA
937,2021-05-20 11:00:00,NA,NA
938,2021-05-20 11:15:00,NA,NA
939,2021-05-20 11:30:00,NA,NA
940,2021-05-20 11:45:00,NA,NA
941,2021-05-20 12:00:00,NA,NA
942,2021-05-20 12:15:00,NA,NA
943,2021-05-20 12:30:00,NA,NA
944,2021-05-20 12:45:00,NA,NA
945,2021-05-20 13:00:00,NA,NA
946,2021-05-20 13:15:00,NA,NA
947,2021-05-20 13:30:00,NA,NA
948,2021-05-20 13:45:00,NA,NA
949,2021-05-20 14:00:00,NA,NA
950,2021-05-20 14:15:00,NA,NA
951,2021-05-20 14:30:00,NA,NA
952,2021-05-20 14:45:00,NA,NA
953,2021-05-20 15:00:00,NA,NA
954,2021-05-20 15:15:00,NA,NA
955,2021-05-20 15:30:00,NA,NA
956,2021-05-20 15:45:00,NA,NA
957,2021-05-20 16:00:00,NA,NA
958,2021-05-20 16:15:00,NA,NA
959,2021-05-20 16:30:00,NA,NA
960,2021-05-20 16:45:00,NA,NA
961,2021-05-20 17:00:00,NA,NA
962,2021-05-20 17:15:00,NA,NA
963,2021-05-20 17:30:00,NA,NA
964,2021-05-20 17:45:00,NA,NA
965,2021-05-20 18:00:00,NA,NA
966,2021-05-20 18:15:00,NA,NA
967,2021-05-20 18:30:00,NA,NA
968,2021-05-20 18:45:00,NA,NA
969,2021-05-20 19:00:00,NA,NA
970,2021-05-20 19:15:00,NA,NA
971,2021-05-20 19:30:00,NA,NA
972,2021-05-20 19:45:00,NA,NA
973,2021-05-20 20:00:00,NA,NA
974,2021-05-20 20:15:00,NA,NA
975,2021-05-20 20:30:00,NA,NA
976,2021-05-20 20:45:00,NA,NA
977,2021-05-20 21:00:00,NA,NA
978,2021-05-20 21:15:00,NA,NA
979,2021-05-20 21:30:00,NA,NA
980,2021-05-20 21:45:00,NA,NA
981,2021-05-20 22:00:00,NA,NA
982,2021-05-20 22:15:00,NA,NA
983,2021-05-20 22:30:00,NA,NA
984,2021-05-20 22:45:00,NA,NA
985,2021-05-20 23:00:00,NA,NA
986,2021-05-20 23:15:00,NA,NA
987,2021-05-20 23:30:00,NA,NA
988,2021-05-20 23:45:00,NA,NA
989,2021-05-21 00:00:00,NA,NA
990,2021-05-21 00:15:00,NA,NA
991,2021-05-21 00:30:00,NA,NA
992,2021-05-21 00:45:00,NA,NA
993,2021-05-21 01:00:00,NA,NA
994,2021-05-21 01:15:00,NA,NA
995,2021-05-21 01:30:00,NA,NA
996,2021-05-21 01:45:00,NA,NA
997,2021-05-21 02:00:00,NA,NA
998,2021-05-21 02:15:00,NA,NA
999,2021-05-21 02:30:00,NA,NA
1000,2021-05-21 02:45:00,NA,NA
1001,2021-05-21 03:00:00,NA,NA
1002,2021-05-21 03:15:00,NA,NA
1003,2021-05-21 03:30:00,NA,NA
1004,2021-05-21 03:45:00,NA,NA
1005,2021-05-21 04:00:00,NA,NA
1006,2021-05-21 04:15:00,NA,NA
1007,2021-05-21 04:30:00,NA,NA
1008,2021-05-21 04:45:00,NA,NA
1009,2021-05-21 05:00:00,NA,NA
1010,2021-05-21 05:15:00,NA,NA
1011,2021-05-21 05:30:00,NA,NA
1012,2021-05-21 05:45:00,NA,NA
1013,2021-05-21 06:00:00,NA,NA
1014,2021-05-21 06:15:00,NA,NA
1015,2021-05-21 06:30:00,NA,NA
1016,2021-05-21 06:45:00,NA,NA
1017,2021-05-21 07:00:00,NA,NA
1018,2021-05-21 07:15:00,NA,NA
1019,2021-05-21 07:30:00,NA,NA
1020,2021-05-21 07:45:00,NA,NA
1021,2021-05-21 08:00:00,NA,NA
1022,2021-05-21 08:15:00,NA,NA
1023,2021-05-21 08:30:00,NA,NA
1024,2021-05-21 08:45:00,NA,NA
1025,2021-05-21 09:00:00,NA,NA
1026,2021-05-21 09:15:00,NA,NA
1027,2021-05-21 09:30:00,NA,NA
1028,2021-05-21 09:45:00,NA,NA
1029,2021-05-21 10:00:00,NA,NA
1030,2021-05-21 10:15:00,NA,NA
1031,2021-05-21 10:30:00,NA,NA
1032,2021-05-21 10:45:00,NA,NA
1033,2021-05-21 11:00:00,NA,NA
1034,2021-05-21 11:15:00,NA,NA
1035,2021-05-21 11:30:00,NA,NA
1036,2021-05-21 11:45:00,NA,NA
1037,2021-05-21 12:00:00,NA,NA
1038,2021-05-21 12:15:00,NA,NA
1039,2021-05-21 12:30:00,NA,NA
1040,2021-05-21 12:45:00,NA,NA
1041,2021-05-21 13:00:00,NA,NA
1042,2021-05-21 13:15:00,NA,NA
1043,2021-05-21 13:30:00,NA,NA
1044,2021-05-21 13:45:00,NA,NA
1045,2021-05-21 14:00:00,NA,NA
1046,2021-05-21 14:15:00,NA,NA
1047,2021-05-21 14:30:00,NA,NA
1048,2021-05-21 14:45:00,NA,NA
1049,2021-05-21 15:00:00,NA,NA
1050,2021-05-21 15:15:00,NA,NA
1051,2021-05-21 15:30:00,NA,NA
1052,2021-05-21 15:45:00,NA,NA
1053,2021-05-21 16:00:00,NA,NA
1054,2021-05-21 16:15:00,NA,NA
1055,2021-05-21 16:30:00,NA,NA
1056,2021-05-21 16:45:00,NA,NA
1057,2021-05-21 17:00:00,NA,NA
1058,2021-05-21 17:15:00,NA,NA
1059,2021-05-21 17:30:00,NA,NA
1060,2021-05-21 17:45:00,NA,NA
1061,2021-05-21 18:00:00,NA,NA
1062,2021-05-21 18:15:00,NA,NA
1063,2021-05-21 18:30:00,NA,NA
1064,2021-05-21 18:45:00,NA,NA
1065,2021-05-21 19:00:00,NA,NA
1066,2021-05-21 19:15:00,NA,NA
1067,2021-05-21 19:30:00,NA,NA
1068,2021-05-21 19:45:00,NA,NA
1069,2021-05-21 20:00:00,NA,NA
1070,2021-05-21 20:15:00,NA,NA
1071,2021-05-21 20:30:00,NA,NA
1072,2021-05-21 20:45:00,NA,NA
1073,2021-05-21 21:00:00,NA,NA
1074,2021-05-21 21:15:00,NA,NA
1075,2021-05-21 21:30:00,NA,NA
1076,2021-05-21 21:45:00,NA,NA
1077,2021-05-21 22:00:00,NA,NA
1078,2021-05-21 22:15:00,NA,NA
1079,2021-05-21 22:30:00,NA,NA
1080,2021-05-21 22:45:00,NA,NA
1081,2021-05-21 23:00:00,NA,NA
1082,2021-05-21 23:15:00,NA,NA
1083,2021-05-21 23:30:00,NA,NA
1084,2021-05-21 23:45:00,NA,NA
1085,2021-05-22 00:00:00,NA,NA
1086,2021-05-22 00:15:00,NA,NA
1087,2021-05-22 00:30:00,NA,NA
1088,2021-05-22 00:45:00,NA,NA
1089,2021-05-22 01:00:00,NA,NA
1090,2021-05-22 01:15:00,NA,NA
1091,2021-05-22 01:30:00,NA,NA
1092,2021-05-22 01:45:00,NA,NA
1093,2021-05-22 02:00:00,NA,NA
1094,2021-05-22 02:15:00,NA,NA
1095,2021-05-22 02:30:00,NA,NA
1096,2021-05-22 02:45:00,NA,NA
1097,2021-05-22 03:00:00,NA,NA
1098,2021-05-22 03:15:00,NA,NA
1099,2021-05-22 03:30:00,NA,NA
1100,2021-05-22 03:45:00,NA,NA
1101,2021-05-22 04:00:00,NA,NA
1102,2021-05-22 04:15:00,NA,NA
1103,2021-05-22 04:30:00,NA,NA
1104,2021-05-22 04:45:00,NA,NA
1105,2021-05-22 05:00:00,NA,NA
1106,2021-05-22 05:15:00,NA,NA
1107,2021-05-22 05:30:00,NA,NA
1108,2021-05-22 05:45:00,NA,NA
1109,2021-05-22 06:00:00,NA,NA
1110,2021-05-22 06:15:00,NA,NA
1111,2021-05-22 06:30:00,NA,NA
1112,2021-05-22 06:45:00,NA,NA
1113,2021-05-22 07:00:00,NA,NA
1114,2021-05-22 07:15:00,NA,NA
1115,2021-05-22 07:30:00,NA,NA
1116,2021-05-22 07:45:00,NA,NA
1117,2021-05-22 08:00:00,NA,NA
1118,2021-05-22 08:15:00,NA,NA
1119,2021-05-22 08:30:00,NA,NA
1120,2021-05-22 08:45:00,NA,NA
1121,2021-05-22 09:00:00,NA,NA
1122,2021-05-22 09:15:00,NA,NA
1123,2021-05-22 09:30:00,NA,NA
1124,2021-05-22 09:45:00,NA,NA
1125,2021-05-22 10:00:00,NA,NA
1126,2021-05-22 10:15:00,NA,NA
1127,2021-05-22 10:30:00,NA,NA
1128,2021-05-22 10:45:00,NA,NA
1129,2021-05-22 11:00:00,NA,NA
1130,2021-05-22 11:15:00,NA,NA
1131,2021-05-22 11:30:00,NA,NA
1132,2021-05-22 11:45:00,NA,NA
1133,2021-05-22 12:00:00,NA,NA
1134,2021-05-22 12:15:00,NA,NA
1135,2021-05-22 12:30:00,NA,NA
1136,2021-05-22 12:45:00,NA,NA
1137,2021-05-22 13:00:00,NA,NA
1138,2021-05-22 13:15:00,NA,NA
1139,2021-05-22 13:30:00,NA,NA
1140,2021-05-22 13:45:00,NA,NA
1141,2021-05-22 14:00:00,NA,NA
1142,2021-05-22 14:15:00,NA,NA
1143,2021-05-22 14:30:00,NA,NA
1144,2021-05-22 14:45:00,NA,NA
1145,2021-05-22 15:00:00,NA,NA
1146,2021-05-22 15:15:00,NA,NA
1147,2021-05-22 15:30:00,NA,NA
1148,2021-05-22 15:45:00,NA,NA
1149,2021-05-22 16:00:00,NA,NA
1150,2021-05-22 16:15:00,NA,NA
1151,2021-05-22 16:30:00,NA,NA
1152,2021-05-22 16:45:00,NA,NA
1153,2021-05-22 17:00:00,NA,NA
1154,2021-05-22 17:15:00,NA,NA
1155,2021-05-22 17:30:00,NA,NA
1156,2021-05-22 17:45:00,NA,NA
1157,2021-05-22 18:00:00,NA,NA
1158,2021-05-22 18:15:00,NA,NA
1159,2021-05-22 18:30:00,NA,NA
1160,2021-05-22 18:45:00,NA,NA
1161,2021-05-22 19:00:00,NA,NA
1162,2021-05-22 19:15:00,NA,NA
1163,2021-05-22 19:30:00,NA,NA
1164,2021-05-22 19:45:00,NA,NA
1165,2021-05-22 20:00:00,NA,NA
1166,2021-05-22 20:15:00,NA,NA
1167,2021-05-22 20:30:00,NA,NA
1168,2021-05-22 20:45:00,NA,NA
1169,2021-05-22 21:00:00,NA,NA
1170,2021-05-22 21:15:00,NA,NA
1171,2021-05-22 21:30:00,NA,NA
1172,2021-05-22 21:45:00,NA,NA
1173,2021-05-22 22:00:00,NA,NA
1174,2021-05-22 22:15:00,NA,NA
1175,2021-05-22 22:30:00,NA,NA
1176,2021-05-22 22:45:00,NA,NA
1177,2021-05-22 23:00:00,NA,NA
1178,2021-05-22 23:15:00,NA,NA
1179,2021-05-22 23:30:00,NA,NA
1180,2021-05-22 23:45:00,NA,NA
1181,2021-05-23 00:00:00,NA,NA
1182,2021-05-23 00:15:00,NA,NA
1183,2021-05-23 00:30:00,NA,NA
1184,2021-05-23 00:45:00,NA,NA
1185,2021-05-23 01:00:00,NA,NA
1186,2021-05-23 01:15:00,NA,NA
1187,2021-05-23 01:30:00,NA,NA
1188,2021-05-23 01:45:00,NA,NA
1189,2021-05-23 02:00:00,NA,NA
1190,2021-05-23 02:15:00,NA,NA
1191,2021-05-23 02:30:00,NA,NA
1192,2021-05-23 02:45:00,NA,NA
1193,2021-05-23 03:00:00,NA,NA
1194,2021-05-23 03:15:00,NA,NA
1195,2021-05-23 03:30:00,NA,NA
1196,2021-05-23 03:45:00,NA,NA
1197,2021-05-23 04:00:00,NA,NA
1198,2021-05-23 04:15:00,NA,NA
1199,2021-05-23 04:30:00,NA,NA
1200,2021-05-23 04:45:00,NA,NA
1201,2021-05-23 05:00:00,NA,NA
1202,2021-05-23 05:15:00,NA,NA
1203,2021-05-23 05:30:00,NA,NA
1204,2021-05-23 05:45:00,NA,NA
1205,2021-05-23 06:00:00,NA,NA
1206,2021-05-23 06:15:00,NA,NA
1207,2021-05-23 06:30:00,NA,NA
1208,2021-05-23 06:45:00,NA,NA
1209,2021-05-23 07:00:00,NA,NA
1210,2021-05-23 07:15:00,NA,NA
1211,2021-05-23 07:30:00,NA,NA
1212,2021-05-23 07:45:00,NA,NA
1213,2021-05-23 08:00:00,NA,NA
1214,2021-05-23 08:15:00,NA,NA
1215,2021-05-23 08:30:00,NA,NA
1216,2021-05-23 08:45:00,NA,NA
1217,2021-05-23 09:00:00,NA,NA
1218,2021-05-23 09:15:00,NA,NA
1219,2021-05-23 09:30:00,NA,NA
1220,2021-05-23 09:45:00,NA,NA
1221,2021-05-23 10:00:00,NA,NA
1222,2021-05-23 10:15:00,NA,NA
1223,2021-05-23 10:30:00,NA,NA
1224,2021-05-23 10:45:00,NA,NA
1225,2021-05-23 11:00:00,NA,NA
1226,2021-05-23 11:15:00,NA,NA
1227,2021-05-23 11:30:00,NA,NA
1228,2021-05-23 11:45:00,NA,NA
1229,2021-05-23 12:00:00,NA,NA
1230,2021-05-23 12:15:00,NA,NA
1231,2021-05-23 12:30:00,NA,NA
1232,2021-05-23 12:45:00,NA,NA
1233,2021-05-23 13:00:00,NA,NA
1234,2021-05-23 13:15:00,NA,NA
1235,2021-05-23 13:30:00,NA,NA
1236,2021-05-23 13:45:00,NA,NA
1237,2021-05-23 14:00:00,NA,NA
1238,2021-05-23 14:15:00,NA,NA
1239,2021-05-23 14:30:00,NA,NA
1240,2021-05-23 14:45:00,NA,NA
1241,2021-05-23 15:00:00,NA,NA
1242,2021-05-23 15:15:00,NA,NA
1243,2021-05-23 15:30:00,NA,NA
1244,2021-05-23 15:45:00,NA,NA
1245,2021-05-23 16:00:00,NA,NA
1246,2021-05-23 16:15:00,NA,NA
1247,2021-05-23 16:30:00,NA,NA
1248,2021-05-23 16:45:00,NA,NA
1249,2021-05-23 17:00:00,NA,NA
1250,2021-05-23 17:15:00,NA,NA
1251,2021-05-23 17:30:00,NA,NA
1252,2021-05-23 17:45:00,NA,NA
1253,2021-05-23 18:00:00,NA,NA
1254,2021-05-23 18:15:00,NA,NA
1255,2021-05-23 18:30:00,NA,NA
1256,2021-05-23 18:45:00,NA,NA
1257,2021-05-23 19:00:00,NA,NA
1258,2021-05-23 19:15:00,NA,NA
1259,2021-05-23 19:30:00,NA,NA
1260,2021-05-23 19:45:00,NA,NA
1261,2021-05-23 20:00:00,NA,NA
1262,2021-05-23 20:15:00,NA,NA
1263,2021-05-23 20:30:00,NA,NA
1264,2021-05-23 20:45:00,NA,NA
1265,2021-05-23 21:00:00,NA,NA
1266,2021-05-23 21:15:00,NA,NA
1267,2021-05-23 21:30:00,NA,NA
1268,2021-05-23 21:45:00,NA,NA
1269,2021-05-23 22:00:00,NA,NA
1270,2021-05-23 22:15:00,NA,NA
1271,2021-05-23 22:30:00,NA,NA
1272,2021-05-23 22:45:00,NA,NA
1273,2021-05-23 23:00:00,NA,NA
1274,2021-05-23 23:15:00,NA,NA
1275,2021-05-23 23:30:00,NA,NA
1276,2021-05-23 23:45:00,NA,NA
1277,2021-05-24 00:00:00,NA,NA
1278,2021-05-24 00:15:00,NA,NA
1279,2021-05-24 00:30:00,NA,NA
1280,2021-05-24 00:45:00,NA,NA
1281,2021-05-24 01:00:00,NA,NA
1282,2021-05-24 01:15:00,NA,NA
1283,2021-05-24 01:30:00,NA,NA
1284,2021-05-24 01:45:00,NA,NA
1285,2021-05-24 02:00:00,NA,NA
1286,2021-05-24 02:15:00,NA,NA
1287,2021-05-24 02:30:00,NA,NA
1288,2021-05-24 02:45:00,NA,NA
1289,2021-05-24 03:00:00,NA,NA
1290,2021-05-24 03:15:00,NA,NA
1291,2021-05-24 03:30:00,NA,NA
1292,2021-05-24 03:45:00,NA,NA
1293,2021-05-24 04:00:00,NA,NA
1294,2021-05-24 04:15:00,NA,NA
1295,2021-05-24 04:30:00,NA,NA
1296,2021-05-24 04:45:00,NA,NA
1297,2021-05-24 05:00:00,NA,NA
1298,2021-05-24 05:15:00,NA,NA
1299,2021-05-24 05:30:00,NA,NA
1300,2021-05-24 05:45:00,NA,NA
1301,2021-05-24 06:00:00,NA,NA
1302,2021-05-24 06:15:00,NA,NA
1303,2021-05-24 06:30:00,NA,NA
1304,2021-05-24 06:45:00,NA,NA
1305,2021-05-24 07:00:00,NA,NA
1306,2021-05-24 07:15:00,NA,NA
1307,2021-05-24 07:30:00,NA,NA
1308,2021-05-24 07:45:00,NA,NA
1309,2021-05-24 08:00:00,NA,NA
1310,2021-05-24 08:15:00,NA,NA
1311,2021-05-24 08:30:00,NA,NA
1312,2021-05-24 08:45:00,NA,NA
1313,2021-05-24 09:00:00,NA,NA
1314,2021-05-24 09:15:00,NA,NA
